OrderID,CustomerID,ProductID,StoreID,OrderDate,Quantity,DiscountPct,PaymentMethod,OrderStatus,ShippingDays,SalesRep,Month,Year,Quarter,ProductName,Category,Brand,CostPrice,SellingPrice,CustomerName,Gender,Age,City,State,Segment,JoinDate,Revenue,DiscountAmount,FinalSales,Cost,Profit
103,353,38,STR003,21-10-2024,1,15,Debit Card,Delivered,1,Neha Kapoor,October,2024,4,ThinkPad 6,Laptop,Lenovo,15218,19569.62,Daniel Krishnan,Male,61,Hyderabad,Telangana,Regular,01-02-2024,19569.62,2935.443,16634.177,15218,1416.177
104,385,63,STR001,03-04-2024,4,5,UPI,Delivered,3,Suresh Reddy,April,2024,2,MX Master 7,Accessories,Logitech,3106,3650.12,Ananya Gupta,Male,35,Bengaluru,Karnataka,Regular,07-08-2023,14600.48,730.024,13870.456,12424,1446.456
105,140,30,STR001,30-10-2024,2,0,Credit Card,Delivered,2,Fatima Khan,October,2024,4,Pavilion 6,Laptop,HP,4465,5598.89,Nisha Reddy,Male,56,Bengaluru,Karnataka,Premium,07-11-2024,11197.78,0,11197.78,8930,2267.78
106,216,53,STR003,17-08-2025,3,10,Credit Card,Delivered,1,Fatima Khan,August,2025,3,Airdopes 5,Accessories,Boat,21857,28526.76,Vikram Kumar,Female,34,Chennai,Tamil Nadu,Silver,24-11-2022,85580.28,8558.028,77022.252,65571,11451.252
107,183,66,STR001,31-01-2024,2,5,Credit Card,Delivered,7,Pooja Nair,January,2024,1,Nord 2,Phone,OnePlus,5118,6028.47,Vikram Das,Female,44,Hyderabad,Telangana,Regular,19-10-2023,12056.94,602.847,11454.093,10236,1218.093
108,152,20,STR005,07-09-2024,4,0,Credit Card,Delivered,1,Divya Iyer,September,2024,3,Inspiron 4,Laptop,Dell,37246,44369.73,Vikram Gupta,Male,37,Mumbai,Maharashtra,Gold,29-09-2023,177478.92,0,177478.92,148984,28494.92
109,35,22,STR003,09-08-2024,1,0,Debit Card,Delivered,7,Divya Iyer,August,2024,3,Inspiron 6,Laptop,Dell,24181,32590.68,Sanjay Sharma,Male,23,Mumbai,Maharashtra,Regular,25-08-2022,32590.68,0,32590.68,24181,8409.68
110,105,56,STR002,17-02-2024,2,0,Debit Card,Delivered,1,Ramesh Kumar,February,2024,1,Airdopes 8,Accessories,Boat,8348,10530.92,Kavya Bose,Male,21,Bengaluru,Karnataka,Premium,22-07-2024,21061.84,0,21061.84,16696,4365.84
111,51,34,STR004,28-03-2025,1,5,Net Banking,Delivered,7,Arun Prakash,March,2025,1,ThinkPad 2,Laptop,Lenovo,30092,38217.77,Harini Bose,Male,29,Mumbai,Maharashtra,Silver,12-07-2023,38217.77,1910.8885,36306.8815,30092,6214.8815
112,279,71,STR004,04-01-2024,2,15,Credit Card,Delivered,2,Pooja Nair,January,2024,1,Nord 7,Phone,OnePlus,41947,53653.01,Sneha Reddy,Female,53,Chennai,Tamil Nadu,Gold,18-02-2025,107306.02,16095.903,91210.117,83894,7316.117
113,247,37,STR002,07-05-2024,1,20,Debit Card,Delivered,1,Neha Kapoor,May,2024,2,ThinkPad 5,Laptop,Lenovo,41080,46178.23,Sai Gupta,Female,62,Mumbai,Maharashtra,Gold,17-02-2022,46178.23,9235.646,36942.584,41080,-4137.416
114,479,60,STR004,22-02-2024,2,5,UPI,Delivered,5,Pooja Nair,February,2024,1,MX Master 4,Accessories,Logitech,17334,20959.66,Sai Patel,Male,47,Mumbai,Maharashtra,Premium,21-12-2024,41919.32,2095.966,39823.354,34668,5155.354
115,125,17,STR004,05-01-2024,1,10,Net Banking,Delivered,4,Neha Kapoor,January,2024,1,Inspiron 1,Laptop,Dell,5674,6497.8,Daniel Mohan,Male,65,Delhi,Delhi,Gold,10-03-2024,6497.8,649.78,5848.02,5674,174.02
116,8,18,STR003,19-10-2025,2,0,Net Banking,Delivered,7,Ramesh Kumar,October,2025,4,Inspiron 2,Laptop,Dell,35819,48116.74,Aditya Bose,Female,38,Delhi,Delhi,Silver,16-11-2024,96233.48,0,96233.48,71638,24595.48
117,156,58,STR002,22-08-2025,4,15,Net Banking,Delivered,7,Ramesh Kumar,August,2025,3,MX Master 2,Accessories,Logitech,37708,44869.98,Sanjay Patel,Female,18,Hyderabad,Telangana,Silver,08-11-2022,179479.92,26921.988,152557.932,150832,1725.932
118,456,63,STR002,29-11-2025,4,5,Debit Card,Delivered,1,Fatima Khan,November,2025,4,MX Master 7,Accessories,Logitech,3106,3650.12,Aisha Sharma,Male,30,Delhi,Delhi,Silver,27-04-2022,14600.48,730.024,13870.456,12424,1446.456
119,243,57,STR002,14-04-2025,3,10,Cash,Delivered,3,Pooja Nair,April,2025,2,MX Master 1,Accessories,Logitech,45634,51568.98,Priya Mohan,Female,23,Hyderabad,Telangana,Premium,03-09-2022,154706.94,15470.694,139236.246,136902,2334.246
120,155,71,STR001,05-10-2024,2,20,Net Banking,Delivered,3,Fatima Khan,October,2024,4,Nord 7,Phone,OnePlus,41947,53653.01,Rohit Sharma,Female,63,Coimbatore,Tamil Nadu,Premium,02-05-2023,107306.02,21461.204,85844.816,83894,1950.816
121,388,54,STR004,23-03-2024,2,0,Cash,Delivered,4,Amit Shah,March,2024,1,Airdopes 6,Accessories,Boat,59863,78446.03,Harini Reddy,Female,46,Hyderabad,Telangana,Gold,09-12-2023,156892.06,0,156892.06,119726,37166.06
122,292,53,STR002,05-05-2024,4,0,Credit Card,Delivered,1,Suresh Reddy,May,2024,2,Airdopes 5,Accessories,Boat,21857,28526.76,Arjun Nair,Female,31,Delhi,Delhi,Silver,09-03-2023,114107.04,0,114107.04,87428,26679.04
123,71,14,STR001,21-04-2024,1,15,Net Banking,Delivered,7,Arun Prakash,April,2024,2,Galaxy 6,Phone,Samsung,37032,43405.83,Aarav Singh,Female,51,Mumbai,Maharashtra,Silver,07-01-2025,43405.83,6510.8745,36894.9555,37032,-137.0445
124,300,70,STR001,21-09-2025,1,5,Debit Card,Delivered,7,Ramesh Kumar,September,2025,3,Nord 6,Phone,OnePlus,42323,53920.64,Daniel Verma,Male,31,Coimbatore,Tamil Nadu,Gold,19-06-2024,53920.64,2696.032,51224.608,42323,8901.608
125,35,34,STR002,28-08-2025,1,5,Net Banking,Delivered,7,Pooja Nair,August,2025,3,ThinkPad 2,Laptop,Lenovo,30092,38217.77,Sanjay Sharma,Male,23,Mumbai,Maharashtra,Regular,25-08-2022,38217.77,1910.8885,36306.8815,30092,6214.8815
126,105,28,STR001,25-04-2025,4,0,UPI,Delivered,7,Suresh Reddy,April,2025,2,Pavilion 4,Laptop,HP,59519,72623.16,Kavya Bose,Male,21,Bengaluru,Karnataka,Premium,22-07-2024,290492.64,0,290492.64,238076,52416.64
127,332,2,STR003,06-06-2024,3,5,Credit Card,Delivered,6,Arun Prakash,June,2024,2,iPhone 2,Phone,Apple,35733,48219.76,Nisha Kumar,Female,50,Chennai,Tamil Nadu,Gold,09-09-2024,144659.28,7232.964,137426.316,107199,30227.316
128,288,38,STR003,13-09-2025,2,10,Credit Card,Delivered,3,Ramesh Kumar,September,2025,3,ThinkPad 6,Laptop,Lenovo,15218,19569.62,Harini Krishnan,Male,48,Hyderabad,Telangana,Premium,16-04-2024,39139.24,3913.924,35225.316,30436,4789.316
129,299,4,STR003,23-07-2025,1,10,UPI,Delivered,5,Pooja Nair,July,2025,3,iPhone 4,Phone,Apple,15478,18350.02,Rahul Mohan,Female,51,Hyderabad,Telangana,Regular,31-10-2022,18350.02,1835.002,16515.018,15478,1037.018
130,35,13,STR002,04-09-2024,2,15,Debit Card,Delivered,1,Ramesh Kumar,September,2024,3,Galaxy 5,Phone,Samsung,6731,8153.95,Sanjay Sharma,Male,23,Mumbai,Maharashtra,Regular,25-08-2022,16307.9,2446.185,13861.715,13462,399.715
131,298,32,STR005,10-09-2025,2,20,Net Banking,Delivered,4,Arun Prakash,September,2025,3,Pavilion 8,Laptop,HP,49596,65817.88,Aisha Mohan,Male,35,Mumbai,Maharashtra,Regular,09-03-2024,131635.76,26327.152,105308.608,99192,6116.608
132,329,51,STR002,10-09-2024,2,0,Credit Card,Delivered,4,Ramesh Kumar,September,2024,3,Airdopes 3,Accessories,Boat,11515,15244.56,Arjun Krishnan,Male,52,Hyderabad,Telangana,Regular,17-07-2024,30489.12,0,30489.12,23030,7459.12
133,152,67,STR005,14-07-2025,1,5,Net Banking,Delivered,5,Pooja Nair,July,2025,3,Nord 3,Phone,OnePlus,46349,54439.3,Vikram Gupta,Male,37,Mumbai,Maharashtra,Gold,29-09-2023,54439.3,2721.965,51717.335,46349,5368.335
134,64,57,STR003,26-10-2024,1,10,UPI,Delivered,5,Fatima Khan,October,2024,4,MX Master 1,Accessories,Logitech,45634,51568.98,Vivaan Das,Female,52,Delhi,Delhi,Regular,02-10-2024,51568.98,5156.898,46412.082,45634,778.082
135,92,11,STR002,27-04-2025,3,5,UPI,Delivered,1,Ramesh Kumar,April,2025,2,Galaxy 3,Phone,Samsung,31131,39819.44,Daniel Das,Female,59,Chennai,Tamil Nadu,Silver,02-09-2022,119458.32,5972.916,113485.404,93393,20092.404
136,367,23,STR005,20-06-2025,4,15,Net Banking,Delivered,5,Fatima Khan,June,2025,2,Inspiron 7,Laptop,Dell,5751,7144.6,Karthik Patel,Female,38,Chennai,Tamil Nadu,Silver,10-09-2022,28578.4,4286.76,24291.64,23004,1287.64
137,353,68,STR002,21-06-2025,3,0,Net Banking,Returned,3,Arun Prakash,June,2025,2,Nord 4,Phone,OnePlus,19799,26436.28,Daniel Krishnan,Male,61,Hyderabad,Telangana,Regular,01-02-2024,79308.84,0,79308.84,59397,19911.84
138,387,27,STR003,16-07-2025,3,10,Cash,Delivered,6,Ramesh Kumar,July,2025,3,Pavilion 3,Laptop,HP,8050,9844.84,Rahul Das,Female,37,Delhi,Delhi,Regular,24-05-2024,29534.52,2953.452,26581.068,24150,2431.068
139,489,19,STR005,30-12-2024,4,20,Debit Card,Delivered,4,Fatima Khan,December,2024,4,Inspiron 3,Laptop,Dell,36419,44362.73,Meera Mohan,Female,45,Bengaluru,Karnataka,Silver,09-01-2023,177450.92,35490.184,141960.736,145676,-3715.264
140,62,3,STR003,30-03-2024,2,15,Cash,Delivered,6,Divya Iyer,March,2024,1,iPhone 3,Phone,Apple,53442,70826.44,Sai Das,Female,54,Hyderabad,Telangana,Premium,16-02-2023,141652.88,21247.932,120404.948,106884,13520.948
141,434,72,STR003,14-11-2025,1,20,UPI,Delivered,6,Fatima Khan,November,2025,4,Nord 8,Phone,OnePlus,47814,57070.17,Sneha Sharma,Male,19,Mumbai,Maharashtra,Gold,07-01-2025,57070.17,11414.034,45656.136,47814,-2157.864
142,201,66,STR005,19-06-2024,3,10,Credit Card,Delivered,2,Ramesh Kumar,June,2024,2,Nord 2,Phone,OnePlus,5118,6028.47,Diya Verma,Male,60,Bengaluru,Karnataka,Silver,21-07-2023,18085.41,1808.541,16276.869,15354,922.869
143,94,22,STR005,30-12-2025,2,10,UPI,Delivered,4,Amit Shah,December,2025,4,Inspiron 6,Laptop,Dell,24181,32590.68,Rohit Singh,Male,30,Hyderabad,Telangana,Premium,23-01-2022,65181.36,6518.136,58663.224,48362,10301.224
144,103,58,STR001,16-07-2025,4,5,Debit Card,Delivered,3,Neha Kapoor,July,2025,3,MX Master 2,Accessories,Logitech,37708,44869.98,Meera Patel,Male,45,Delhi,Delhi,Premium,29-05-2023,179479.92,8973.996,170505.924,150832,19673.924
145,277,61,STR005,20-09-2025,1,20,Net Banking,Delivered,2,Arun Prakash,September,2025,3,MX Master 5,Accessories,Logitech,43257,50291.08,Arjun Kumar,Female,19,Mumbai,Maharashtra,Gold,05-03-2025,50291.08,10058.216,40232.864,43257,-3024.136
146,281,66,STR005,15-12-2024,1,5,Cash,Delivered,4,Ramesh Kumar,December,2024,4,Nord 2,Phone,OnePlus,5118,6028.47,Meera Gupta,Male,30,Bengaluru,Karnataka,Premium,18-09-2024,6028.47,301.4235,5727.0465,5118,609.0465
147,119,27,STR004,29-03-2025,2,15,Debit Card,Delivered,3,Fatima Khan,March,2025,1,Pavilion 3,Laptop,HP,8050,9844.84,Aditya Singh,Female,61,Delhi,Delhi,Premium,05-09-2023,19689.68,2953.452,16736.228,16100,636.228
148,327,61,STR002,26-09-2025,2,20,Net Banking,Delivered,3,Arun Prakash,September,2025,3,MX Master 5,Accessories,Logitech,43257,50291.08,Ananya Nair,Male,61,Mumbai,Maharashtra,Silver,31-01-2022,100582.16,20116.432,80465.728,86514,-6048.272
149,365,56,STR004,20-03-2025,3,20,Net Banking,Delivered,7,Fatima Khan,March,2025,1,Airdopes 8,Accessories,Boat,8348,10530.92,Rohit Iyer,Male,25,Chennai,Tamil Nadu,Gold,27-01-2025,31592.76,6318.552,25274.208,25044,230.208
150,206,55,STR005,07-02-2025,2,20,Net Banking,Delivered,2,Ramesh Kumar,February,2025,1,Airdopes 7,Accessories,Boat,12887,15380.68,Daniel Sharma,Female,21,Delhi,Delhi,Silver,12-05-2022,30761.36,6152.272,24609.088,25774,-1164.912
151,48,46,STR001,17-07-2024,1,20,UPI,Delivered,3,Amit Shah,July,2024,3,UltraGear 6,Accessories,LG,15465,20018.19,Karthik Sharma,Female,33,Mumbai,Maharashtra,Silver,07-04-2022,20018.19,4003.638,16014.552,15465,549.552
152,475,64,STR001,29-06-2024,4,0,Credit Card,Delivered,6,Amit Shah,June,2024,2,MX Master 8,Accessories,Logitech,19077,22552.91,Daniel Patel,Female,65,Coimbatore,Tamil Nadu,Gold,31-03-2025,90211.64,0,90211.64,76308,13903.64
153,162,61,STR004,04-02-2025,2,20,UPI,Returned,6,Pooja Nair,February,2025,1,MX Master 5,Accessories,Logitech,43257,50291.08,Aditya Patel,Male,20,Delhi,Delhi,Silver,12-09-2022,100582.16,20116.432,80465.728,86514,-6048.272
154,191,47,STR004,01-05-2025,1,15,Cash,Delivered,2,Ramesh Kumar,May,2025,2,UltraGear 7,Accessories,LG,4549,5454.61,Diya Sharma,Female,29,Coimbatore,Tamil Nadu,Regular,21-06-2024,5454.61,818.1915,4636.4185,4549,87.4185
155,386,63,STR003,18-05-2025,2,20,UPI,Delivered,2,Amit Shah,May,2025,2,MX Master 7,Accessories,Logitech,3106,3650.12,Vikram Kumar,Female,28,Hyderabad,Telangana,Silver,02-07-2022,7300.24,1460.048,5840.192,6212,-371.808
156,170,65,STR004,10-07-2024,1,5,UPI,Delivered,5,Arun Prakash,July,2024,3,Nord 1,Phone,OnePlus,13906,17731.91,Karthik Verma,Male,54,Coimbatore,Tamil Nadu,Regular,10-02-2023,17731.91,886.5955,16845.3145,13906,2939.3145
157,171,31,STR004,02-02-2024,4,5,Net Banking,Delivered,3,Neha Kapoor,February,2024,1,Pavilion 7,Laptop,HP,12151,13800.85,Sai Reddy,Female,54,Chennai,Tamil Nadu,Premium,15-11-2023,55203.4,2760.17,52443.23,48604,3839.23
158,53,5,STR001,22-10-2025,1,0,Net Banking,Delivered,3,Fatima Khan,October,2025,4,iPhone 5,Phone,Apple,20211,24035.7,Daniel Kumar,Female,47,Mumbai,Maharashtra,Silver,14-01-2022,24035.7,0,24035.7,20211,3824.7
159,76,60,STR005,01-12-2024,2,15,Net Banking,Delivered,7,Suresh Reddy,December,2024,4,MX Master 4,Accessories,Logitech,17334,20959.66,Aisha Das,Male,30,Mumbai,Maharashtra,Premium,06-02-2022,41919.32,6287.898,35631.422,34668,963.422
160,128,3,STR001,25-06-2025,2,0,Net Banking,Delivered,5,Arun Prakash,June,2025,2,iPhone 3,Phone,Apple,53442,70826.44,Aarav Joseph,Female,22,Hyderabad,Telangana,Gold,22-01-2025,141652.88,0,141652.88,106884,34768.88
161,4,48,STR004,17-10-2024,4,10,UPI,Delivered,4,Arun Prakash,October,2024,4,UltraGear 8,Accessories,LG,48390,63076.87,Kavya Joseph,Male,57,Coimbatore,Tamil Nadu,Regular,18-12-2024,252307.48,25230.748,227076.732,193560,33516.732
162,208,42,STR004,07-05-2024,3,0,Net Banking,Delivered,7,Suresh Reddy,May,2024,2,UltraGear 2,Accessories,LG,59209,73923.31,Vikram Bose,Male,56,Coimbatore,Tamil Nadu,Silver,18-08-2022,221769.93,0,221769.93,177627,44142.93
163,396,46,STR001,12-08-2024,4,10,Net Banking,Delivered,4,Arun Prakash,August,2024,3,UltraGear 6,Accessories,LG,15465,20018.19,Priya Bose,Female,27,Hyderabad,Telangana,Silver,25-05-2024,80072.76,8007.276,72065.484,61860,10205.484
164,10,32,STR003,17-02-2025,4,20,Cash,Delivered,3,Neha Kapoor,February,2025,1,Pavilion 8,Laptop,HP,49596,65817.88,Aditya Sharma,Male,31,Mumbai,Maharashtra,Silver,18-04-2022,263271.52,52654.304,210617.216,198384,12233.216
165,252,33,STR003,18-05-2025,4,20,Cash,Delivered,3,Ramesh Kumar,May,2025,2,ThinkPad 1,Laptop,Lenovo,44983,55548.02,Meera Verma,Female,19,Delhi,Delhi,Silver,04-06-2022,222192.08,44438.416,177753.664,179932,-2178.336
166,323,16,STR004,09-08-2025,2,5,UPI,Delivered,5,Arun Prakash,August,2025,3,Galaxy 8,Phone,Samsung,58000,76104.75,Aisha Reddy,Female,55,Coimbatore,Tamil Nadu,Regular,07-08-2023,152209.5,7610.475,144599.025,116000,28599.025
167,373,2,STR004,11-01-2025,2,0,Net Banking,Delivered,1,Fatima Khan,January,2025,1,iPhone 2,Phone,Apple,35733,48219.76,Sai Gupta,Female,38,Delhi,Delhi,Regular,29-09-2024,96439.52,0,96439.52,71466,24973.52
168,11,65,STR002,26-08-2024,4,20,UPI,Delivered,5,Ramesh Kumar,August,2024,3,Nord 1,Phone,OnePlus,13906,17731.91,Daniel Bose,Female,44,Mumbai,Maharashtra,Regular,05-03-2025,70927.64,14185.528,56742.112,55624,1118.112
169,268,24,STR002,21-06-2025,1,5,Debit Card,Delivered,5,Fatima Khan,June,2025,2,Inspiron 8,Laptop,Dell,8182,9189.04,Sai Reddy,Female,57,Bengaluru,Karnataka,Gold,19-04-2023,9189.04,459.452,8729.588,8182,547.588
170,214,62,STR004,16-04-2025,4,20,Debit Card,Delivered,1,Pooja Nair,April,2025,2,MX Master 6,Accessories,Logitech,33247,42244.6,Sanjay Joseph,Male,57,Bengaluru,Karnataka,Silver,21-04-2022,168978.4,33795.68,135182.72,132988,2194.72
171,53,9,STR003,22-08-2025,2,20,Credit Card,Delivered,5,Divya Iyer,August,2025,3,Galaxy 1,Phone,Samsung,24883,32840.12,Daniel Kumar,Female,47,Mumbai,Maharashtra,Silver,14-01-2022,65680.24,13136.048,52544.192,49766,2778.192
172,462,31,STR002,15-03-2025,3,0,Credit Card,Delivered,3,Fatima Khan,March,2025,1,Pavilion 7,Laptop,HP,12151,13800.85,Sanjay Kumar,Male,21,Chennai,Tamil Nadu,Premium,04-04-2024,41402.55,0,41402.55,36453,4949.55
173,220,3,STR005,09-03-2024,4,15,Cash,Delivered,3,Divya Iyer,March,2024,1,iPhone 3,Phone,Apple,53442,70826.44,Vivaan Sharma,Male,44,Coimbatore,Tamil Nadu,Silver,07-07-2022,283305.76,42495.864,240809.896,213768,27041.896
174,425,35,STR004,01-08-2024,2,20,Net Banking,Delivered,3,Amit Shah,August,2024,3,ThinkPad 3,Laptop,Lenovo,54042,64712.91,Rahul Iyer,Male,28,Chennai,Tamil Nadu,Gold,27-03-2022,129425.82,25885.164,103540.656,108084,-4543.344
175,335,61,STR005,11-10-2024,2,0,UPI,Delivered,3,Amit Shah,October,2024,4,MX Master 5,Accessories,Logitech,43257,50291.08,Daniel Mohan,Male,51,Coimbatore,Tamil Nadu,Silver,15-10-2024,100582.16,0,100582.16,86514,14068.16
176,451,20,STR001,01-11-2025,3,10,Net Banking,Delivered,7,Ramesh Kumar,November,2025,4,Inspiron 4,Laptop,Dell,37246,44369.73,Harini Sharma,Female,65,Coimbatore,Tamil Nadu,Silver,14-08-2023,133109.19,13310.919,119798.271,111738,8060.271
177,463,13,STR004,31-05-2025,2,15,Debit Card,Delivered,3,Ramesh Kumar,May,2025,2,Galaxy 5,Phone,Samsung,6731,8153.95,Daniel Patel,Female,64,Chennai,Tamil Nadu,Premium,05-08-2022,16307.9,2446.185,13861.715,13462,399.715
178,132,8,STR005,07-04-2025,4,15,Cash,Delivered,5,Ramesh Kumar,April,2025,2,iPhone 8,Phone,Apple,19512,24195.28,Meera Joseph,Male,49,Hyderabad,Telangana,Premium,05-01-2025,96781.12,14517.168,82263.952,78048,4215.952
179,150,71,STR001,18-06-2025,3,15,UPI,Cancelled,3,Fatima Khan,June,2025,2,Nord 7,Phone,OnePlus,41947,53653.01,Rohit Patel,Female,19,Coimbatore,Tamil Nadu,Silver,03-05-2024,160959.03,24143.8545,136815.1755,125841,10974.1755
180,106,67,STR002,22-08-2024,3,10,Net Banking,Delivered,4,Amit Shah,August,2024,3,Nord 3,Phone,OnePlus,46349,54439.3,Karthik Krishnan,Male,40,Chennai,Tamil Nadu,Silver,12-09-2022,163317.9,16331.79,146986.11,139047,7939.11
181,283,54,STR002,26-12-2024,3,5,UPI,Delivered,6,Fatima Khan,December,2024,4,Airdopes 6,Accessories,Boat,59863,78446.03,Kavya Joseph,Female,35,Delhi,Delhi,Silver,19-08-2023,235338.09,11766.9045,223571.1855,179589,43982.1855
182,207,18,STR005,20-12-2025,3,10,Debit Card,Delivered,3,Pooja Nair,December,2025,4,Inspiron 2,Laptop,Dell,35819,48116.74,Nisha Iyer,Female,20,Delhi,Delhi,Gold,01-11-2024,144350.22,14435.022,129915.198,107457,22458.198
183,488,56,STR004,19-07-2024,2,0,UPI,Delivered,4,Divya Iyer,July,2024,3,Airdopes 8,Accessories,Boat,8348,10530.92,Sanjay Nair,Female,32,Mumbai,Maharashtra,Silver,17-10-2023,21061.84,0,21061.84,16696,4365.84
184,126,43,STR003,22-01-2025,3,5,Credit Card,Delivered,6,Neha Kapoor,January,2025,1,UltraGear 3,Accessories,LG,7439,10002.48,Sai Krishnan,Male,29,Delhi,Delhi,Regular,19-07-2024,30007.44,1500.372,28507.068,22317,6190.068
185,408,46,STR003,24-10-2024,2,15,Credit Card,Delivered,6,Fatima Khan,October,2024,4,UltraGear 6,Accessories,LG,15465,20018.19,Vikram Reddy,Female,31,Coimbatore,Tamil Nadu,Regular,28-04-2024,40036.38,6005.457,34030.923,30930,3100.923
186,468,50,STR004,03-10-2024,4,5,Net Banking,Delivered,1,Divya Iyer,October,2024,4,Airdopes 2,Accessories,Boat,42372,47748.19,Karthik Menon,Male,44,Hyderabad,Telangana,Gold,02-07-2022,190992.76,9549.638,181443.122,169488,11955.122
187,168,52,STR005,03-08-2025,3,0,Cash,Delivered,4,Amit Shah,August,2025,3,Airdopes 4,Accessories,Boat,43068,57726.31,Meera Mohan,Female,24,Delhi,Delhi,Silver,04-06-2023,173178.93,0,173178.93,129204,43974.93
188,372,7,STR001,11-05-2025,2,10,Credit Card,Delivered,2,Suresh Reddy,May,2025,2,iPhone 7,Phone,Apple,3371,4256.5,Vikram Joseph,Female,46,Delhi,Delhi,Premium,04-01-2024,8513,851.3,7661.7,6742,919.7
189,490,58,STR002,13-08-2025,3,20,Debit Card,Delivered,3,Divya Iyer,August,2025,3,MX Master 2,Accessories,Logitech,37708,44869.98,Rahul Gupta,Female,56,Delhi,Delhi,Gold,19-03-2023,134609.94,26921.988,107687.952,113124,-5436.048
190,125,8,STR005,27-11-2024,1,10,Cash,Delivered,6,Neha Kapoor,November,2024,4,iPhone 8,Phone,Apple,19512,24195.28,Daniel Mohan,Male,65,Delhi,Delhi,Gold,10-03-2024,24195.28,2419.528,21775.752,19512,2263.752
191,26,23,STR004,29-09-2025,3,5,Credit Card,Delivered,6,Neha Kapoor,September,2025,3,Inspiron 7,Laptop,Dell,5751,7144.6,Kavya Menon,Male,35,Delhi,Delhi,Silver,22-02-2023,21433.8,1071.69,20362.11,17253,3109.11
192,14,68,STR002,16-01-2025,1,15,UPI,Delivered,6,Fatima Khan,January,2025,1,Nord 4,Phone,OnePlus,19799,26436.28,Vivaan Gupta,Female,29,Chennai,Tamil Nadu,Silver,05-07-2024,26436.28,3965.442,22470.838,19799,2671.838
193,153,56,STR005,12-06-2024,3,10,Debit Card,Delivered,7,Amit Shah,June,2024,2,Airdopes 8,Accessories,Boat,8348,10530.92,Aditya Das,Female,47,Mumbai,Maharashtra,Regular,07-01-2024,31592.76,3159.276,28433.484,25044,3389.484
194,99,14,STR004,02-02-2025,2,0,Cash,Returned,3,Suresh Reddy,February,2025,1,Galaxy 6,Phone,Samsung,37032,43405.83,Vikram Singh,Female,41,Hyderabad,Telangana,Gold,16-09-2024,86811.66,0,86811.66,74064,12747.66
195,70,35,STR005,11-07-2025,2,15,UPI,Delivered,6,Fatima Khan,July,2025,3,ThinkPad 3,Laptop,Lenovo,54042,64712.91,Sanjay Patel,Female,63,Mumbai,Maharashtra,Silver,22-12-2024,129425.82,19413.873,110011.947,108084,1927.947
196,348,69,STR001,29-03-2025,1,10,Net Banking,Delivered,7,Suresh Reddy,March,2025,1,Nord 5,Phone,OnePlus,44405,56888.09,Harini Patel,Female,39,Hyderabad,Telangana,Premium,22-02-2023,56888.09,5688.809,51199.281,44405,6794.281
197,166,37,STR002,05-05-2025,3,20,Debit Card,Delivered,4,Amit Shah,May,2025,2,ThinkPad 5,Laptop,Lenovo,41080,46178.23,Kavya Das,Male,34,Bengaluru,Karnataka,Gold,22-01-2023,138534.69,27706.938,110827.752,123240,-12412.248
198,31,5,STR004,09-01-2025,3,20,UPI,Delivered,6,Neha Kapoor,January,2025,1,iPhone 5,Phone,Apple,20211,24035.7,Kavya Joseph,Male,48,Chennai,Tamil Nadu,Regular,30-09-2023,72107.1,14421.42,57685.68,60633,-2947.32
199,224,53,STR001,14-08-2025,3,15,Credit Card,Delivered,4,Suresh Reddy,August,2025,3,Airdopes 5,Accessories,Boat,21857,28526.76,Kavya Reddy,Male,28,Hyderabad,Telangana,Premium,13-04-2025,85580.28,12837.042,72743.238,65571,7172.238
200,270,8,STR002,26-08-2024,2,15,Net Banking,Delivered,5,Suresh Reddy,August,2024,3,iPhone 8,Phone,Apple,19512,24195.28,Ananya Singh,Female,58,Coimbatore,Tamil Nadu,Premium,02-03-2024,48390.56,7258.584,41131.976,39024,2107.976
201,203,58,STR001,24-01-2025,4,5,Debit Card,Delivered,6,Ramesh Kumar,January,2025,1,MX Master 2,Accessories,Logitech,37708,44869.98,Aarav Menon,Female,52,Chennai,Tamil Nadu,Gold,17-05-2024,179479.92,8973.996,170505.924,150832,19673.924
202,260,59,STR001,25-03-2024,1,20,Cash,Delivered,1,Suresh Reddy,March,2024,1,MX Master 3,Accessories,Logitech,58402,76473.86,Rahul Reddy,Male,28,Coimbatore,Tamil Nadu,Gold,01-10-2024,76473.86,15294.772,61179.088,58402,2777.088
203,162,26,STR004,02-07-2024,1,20,Cash,Delivered,2,Fatima Khan,July,2024,3,Pavilion 2,Laptop,HP,47649,60375.45,Aditya Patel,Male,20,Delhi,Delhi,Silver,12-09-2022,60375.45,12075.09,48300.36,47649,651.36
204,94,66,STR002,21-04-2024,4,5,Credit Card,Delivered,4,Ramesh Kumar,April,2024,2,Nord 2,Phone,OnePlus,5118,6028.47,Rohit Singh,Male,30,Hyderabad,Telangana,Premium,23-01-2022,24113.88,1205.694,22908.186,20472,2436.186
